"YEAR","MONTH","JURISDICTION","LOCATION","AGE_GROUP","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2024,"03","NSW","Outer Regional Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",40,5,0,35
2024,"03","NSW","Outer Regional Australia","26-39","No","Stage 1","1","0","1","0","0","0","0","Not applicable",3,0,0,3
2024,"03","NSW","Outer Regional Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",9,3,0,6
2024,"03","NSW","Outer Regional Australia","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,1,0,0
2024,"03","NSW","Outer Regional Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",25,9,0,16
2024,"03","NSW","Outer Regional Australia","26-39","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",38,5,0,33
2024,"03","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","0","1","1","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",14,3,0,11
2024,"03","NSW","Outer Regional Australia","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",25,8,0,17
2024,"03","NSW","Outer Regional Australia","40-64","No","Stage 1","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",38,6,0,32
2024,"03","NSW","Outer Regional Australia","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",8,0,0,8
2024,"03","NSW","Outer Regional Australia","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",24,8,0,16
2024,"03","NSW","Outer Regional Australia","40-64","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","40-64","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",24,4,0,20
2024,"03","NSW","Outer Regional Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",22,2,0,20
2024,"03","NSW","Outer Regional Australia","65+","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","65+","No","Stage 1","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","65+","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Outer Regional Australia","65+","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Remote Australia","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",2,0,0,2
2024,"03","NSW","Remote Australia","17-25","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",2,0,0,2
2024,"03","NSW","Remote Australia","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",3,1,0,2
2024,"03","NSW","Remote Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",3,1,0,2
2024,"03","NSW","Remote Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Remote Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Remote Australia","26-39","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",1,1,0,0
2024,"03","NSW","Remote Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Remote Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",3,1,0,2
2024,"03","NSW","Remote Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Remote Australia","40-64","No","Stage 1","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Remote Australia","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",4,1,0,3
2024,"03","NSW","Remote Australia","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",2,1,0,1
2024,"03","NSW","Remote Australia","40-64","No","Stage 1","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Remote Australia","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",2,0,0,2
2024,"03","NSW","Remote Australia","40-64","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Remote Australia","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",3,1,0,2
2024,"03","NSW","Remote Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",2,1,0,1
2024,"03","NSW","Remote Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",4,0,0,4
2024,"03","NSW","Unknown","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",4,2,0,2
2024,"03","NSW","Unknown","17-25","No","Stage 1","0","1","0","0","0","0","0","Not applicable",11,4,0,7
2024,"03","NSW","Unknown","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",6,2,0,4
2024,"03","NSW","Unknown","17-25","No","Stage 1","1","0","1","0","0","0","0","Not applicable",2,0,0,2
2024,"03","NSW","Unknown","17-25","No","Stage 1","1","1","0","0","0","0","0","Not applicable",3,2,0,1
2024,"03","NSW","Unknown","17-25","No","Stage 1","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Unknown","17-25","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",1,1,0,0
2024,"03","NSW","Unknown","17-25","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",2,2,0,0
2024,"03","NSW","Unknown","17-25","Yes","Stage 3","0","0","1","1","0","0","0","Not applicable",3,0,0,3
2024,"03","NSW","Unknown","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",9,4,0,5
2024,"03","NSW","Unknown","17-25","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",3,1,0,2
2024,"03","NSW","Unknown","17-25","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",3,0,0,3
2024,"03","NSW","Unknown","17-25","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",5,1,0,4
2024,"03","NSW","Unknown","17-25","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,1,0,0
2024,"03","NSW","Unknown","26-39","No","Stage 1","0","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Unknown","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",22,12,0,10
2024,"03","NSW","Unknown","26-39","No","Stage 1","0","1","1","0","0","0","0","Not applicable",2,1,0,1
2024,"03","NSW","Unknown","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",33,9,0,24
2024,"03","NSW","Unknown","26-39","No","Stage 1","1","0","1","0","0","0","0","Not applicable",3,0,0,3
2024,"03","NSW","Unknown","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",8,3,0,5
2024,"03","NSW","Unknown","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",2,0,0,2
2024,"03","NSW","Unknown","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",20,12,0,8
2024,"03","NSW","Unknown","26-39","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",2,1,0,1
2024,"03","NSW","Unknown","26-39","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Unknown","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",29,6,0,23
2024,"03","NSW","Unknown","26-39","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",1,1,0,0
2024,"03","NSW","Unknown","26-39","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Unknown","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",12,4,0,8
2024,"03","NSW","Unknown","26-39","Yes","Stage 3","1","1","0","1","0","0","0","Not applicable",1,1,0,0
2024,"03","NSW","Unknown","40-64","No","Stage 1","0","0","1","0","0","0","0","Not applicable",8,3,0,5
2024,"03","NSW","Unknown","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",5,3,0,2
2024,"03","NSW","Unknown","40-64","No","Stage 1","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Unknown","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",40,6,0,34
2024,"03","NSW","Unknown","40-64","No","Stage 1","1","0","1","0","0","0","0","Not applicable",2,0,0,2
2024,"03","NSW","Unknown","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",8,1,0,7
2024,"03","NSW","Unknown","40-64","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Unknown","40-64","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",4,2,0,2
2024,"03","NSW","Unknown","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",8,3,0,5
2024,"03","NSW","Unknown","40-64","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Unknown","40-64","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",3,0,0,3
2024,"03","NSW","Unknown","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",29,4,0,25
2024,"03","NSW","Unknown","40-64","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",1,0,0,1
2024,"03","NSW","Unknown","40-64","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",2,1,0,1
2024,"03","NSW","Unknown","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",15,3,0,12
2024,"03","NT","Unknown","0-16","Yes","Stage 1","0","0","0","0","0","0","1","Not applicable",1,0,1,1
2024,"03","NT","Unknown","17-25","Yes","Stage 1","0","0","0","0","0","0","1","Not applicable",40,10,8,30
2024,"03","NT","Unknown","26-39","Yes","Stage 1","0","0","0","0","0","0","1","Not applicable",94,24,17,70
2024,"03","NT","Unknown","40-64","Yes","Stage 1","0","0","0","0","0","0","1","Not applicable",67,15,17,52
2024,"03","SA","Unknown","0-16","Yes","Stage 3","0","0","0","0","0","0","0","Yes",0,0,0,0
2024,"03","SA","Unknown","0-16","Yes","Stage 3","0","0","0","0","0","0","1","No",0,0,1,0
2024,"03","SA","Unknown","0-16","Yes","Stage 3","0","0","0","0","1","0","0","No",0,0,0,0
2024,"03","SA","Unknown","0-16","Yes","Stage 3","0","0","0","1","0","0","0","No",0,0,0,0
2024,"03","SA","Unknown","0-16","Yes","Stage 3","0","0","0","1","1","0","0","No",0,0,0,0
2024,"03","SA","Unknown","0-16","Yes","Stage 3","0","1","0","0","0","0","0","No",0,0,0,0
2024,"03","SA","Unknown","0-16","Yes","Stage 3","0","1","0","0","1","0","0","No",0,0,0,0
2024,"03","SA","Unknown","0-16","Yes","Stage 3","0","1","0","1","0","0","0","No",0,0,0,0
2024,"03","SA","Unknown","0-16","Yes","Stage 3","0","1","0","1","1","0","0","No",0,0,0,0
2024,"03","SA","Unknown","17-25","Yes","Stage 3","0","0","0","0","0","0","0","Yes",10,0,0,0
2024,"03","SA","Unknown","17-25","Yes","Stage 3","0","0","0","0","0","0","1","No",1,3,2,5
2024,"03","SA","Unknown","17-25","Yes","Stage 3","0","0","0","0","1","0","0","No",9,4,1,1
2024,"03","SA","Unknown","17-25","Yes","Stage 3","0","0","0","1","0","0","0","No",0,1,0,0
2024,"03","SA","Unknown","17-25","Yes","Stage 3","0","0","0","1","1","0","0","No",1,0,0,0
2024,"03","SA","Unknown","17-25","Yes","Stage 3","0","1","0","0","0","0","0","No",31,25,0,3
2024,"03","SA","Unknown","17-25","Yes","Stage 3","0","1","0","0","1","0","0","No",3,0,0,0
2024,"03","SA","Unknown","17-25","Yes","Stage 3","0","1","0","1","0","0","0","No",1,0,0,0
2024,"03","SA","Unknown","17-25","Yes","Stage 3","0","1","0","1","1","0","0","No",0,0,0,0
2024,"03","SA","Unknown","26-39","Yes","Stage 3","0","0","0","0","0","0","0","Yes",7,0,0,0
2024,"03","SA","Unknown","26-39","Yes","Stage 3","0","0","0","0","0","0","1","No",0,15,1,20
2024,"03","SA","Unknown","26-39","Yes","Stage 3","0","0","0","0","1","0","0","No",94,49,0,28
2024,"03","SA","Unknown","26-39","Yes","Stage 3","0","0","0","1","0","0","0","No",0,0,0,0
2024,"03","SA","Unknown","26-39","Yes","Stage 3","0","0","0","1","1","0","0","No",6,0,0,1
2024,"03","SA","Unknown","26-39","Yes","Stage 3","0","1","0","0","0","0","0","No",51,28,0,11
2024,"03","SA","Unknown","26-39","Yes","Stage 3","0","1","0","0","1","0","0","No",24,0,0,5
2024,"03","SA","Unknown","26-39","Yes","Stage 3","0","1","0","1","0","0","0","No",2,0,0,1
2024,"03","SA","Unknown","26-39","Yes","Stage 3","0","1","0","1","1","0","0","No",1,0,0,0
2024,"03","SA","Unknown","40-64","Yes","Stage 3","0","0","0","0","0","0","0","Yes",18,0,0,0
2024,"03","SA","Unknown","40-64","Yes","Stage 3","0","0","0","0","0","0","1","No",0,22,1,26
2024,"03","SA","Unknown","40-64","Yes","Stage 3","0","0","0","0","1","0","0","No",124,66,0,46
2024,"03","SA","Unknown","40-64","Yes","Stage 3","0","0","0","1","0","0","0","No",0,0,0,0
2024,"03","SA","Unknown","40-64","Yes","Stage 3","0","0","0","1","1","0","0","No",0,0,0,0
2024,"03","SA","Unknown","40-64","Yes","Stage 3","0","1","0","0","0","0","0","No",64,28,1,14
2024,"03","SA","Unknown","40-64","Yes","Stage 3","0","1","0","0","1","0","0","No",44,0,1,13
2024,"03","SA","Unknown","40-64","Yes","Stage 3","0","1","0","1","0","0","0","No",1,0,0,0
2024,"03","SA","Unknown","40-64","Yes","Stage 3","0","1","0","1","1","0","0","No",1,0,0,0
2024,"03","SA","Unknown","65+","Yes","Stage 3","0","0","0","0","0","0","0","Yes",6,0,0,0
2024,"03","SA","Unknown","65+","Yes","Stage 3","0","0","0","0","0","0","1","No",0,0,0,2
2024,"03","SA","Unknown","65+","Yes","Stage 3","0","0","0","0","1","0","0","No",4,2,0,0
2024,"03","SA","Unknown","65+","Yes","Stage 3","0","0","0","1","0","0","0","No",0,0,0,0
2024,"03","SA","Unknown","65+","Yes","Stage 3","0","0","0","1","1","0","0","No",0,0,0,0
2024,"03","SA","Unknown","65+","Yes","Stage 3","0","1","0","0","0","0","0","No",7,3,0,0
2024,"03","SA","Unknown","65+","Yes","Stage 3","0","1","0","0","1","0","0","No",1,0,0,1
2024,"03","SA","Unknown","65+","Yes","Stage 3","0","1","0","1","0","0","0","No",1,0,0,0
2024,"03","SA","Unknown","65+","Yes","Stage 3","0","1","0","1","1","0","0","No",0,0,0,0
2024,"03","VIC","Inner Regional Australia","17-25","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",8,0,0,0
2024,"03","VIC","Inner Regional Australia","17-25","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",10,0,0,0
2024,"03","VIC","Inner Regional Australia","17-25","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",9,0,0,0
2024,"03","VIC","Inner Regional Australia","17-25","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",4,0,0,0
2024,"03","VIC","Inner Regional Australia","17-25","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",3,0,0,0
2024,"03","VIC","Inner Regional Australia","17-25","Yes","Stage 1","1","1","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Inner Regional Australia","26-39","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",9,0,0,0
2024,"03","VIC","Inner Regional Australia","26-39","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",22,0,0,0
2024,"03","VIC","Inner Regional Australia","26-39","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",53,0,0,0
2024,"03","VIC","Inner Regional Australia","26-39","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",2,0,0,0
2024,"03","VIC","Inner Regional Australia","26-39","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",19,0,0,0
2024,"03","VIC","Inner Regional Australia","40-64","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Inner Regional Australia","40-64","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",28,0,0,0
2024,"03","VIC","Inner Regional Australia","40-64","Yes","Stage 1","0","1","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Inner Regional Australia","40-64","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",57,0,0,0
2024,"03","VIC","Inner Regional Australia","40-64","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",21,0,0,0
2024,"03","VIC","Inner Regional Australia","65+","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Inner Regional Australia","65+","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Major Cities of Australia","0-16","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Major Cities of Australia","17-25","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Major Cities of Australia","17-25","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",28,0,0,0
2024,"03","VIC","Major Cities of Australia","17-25","Yes","Stage 1","0","1","0","1","0","0","0","Not applicable",3,0,0,0
2024,"03","VIC","Major Cities of Australia","17-25","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",12,0,0,0
2024,"03","VIC","Major Cities of Australia","17-25","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Major Cities of Australia","17-25","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",3,0,0,0
2024,"03","VIC","Major Cities of Australia","26-39","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",3,0,0,0
2024,"03","VIC","Major Cities of Australia","26-39","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",31,0,0,0
2024,"03","VIC","Major Cities of Australia","26-39","Yes","Stage 1","0","1","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Major Cities of Australia","26-39","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",125,0,0,0
2024,"03","VIC","Major Cities of Australia","26-39","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",2,0,0,0
2024,"03","VIC","Major Cities of Australia","26-39","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",18,0,0,0
2024,"03","VIC","Major Cities of Australia","40-64","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",20,0,0,0
2024,"03","VIC","Major Cities of Australia","40-64","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",165,0,0,0
2024,"03","VIC","Major Cities of Australia","40-64","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",2,0,0,0
2024,"03","VIC","Major Cities of Australia","40-64","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",31,0,0,0
2024,"03","VIC","Major Cities of Australia","40-64","Yes","Stage 1","1","1","0","1","0","0","0","Not applicable",3,0,0,0
2024,"03","VIC","Major Cities of Australia","65+","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Major Cities of Australia","65+","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Outer Regional Australia","17-25","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",2,0,0,0
2024,"03","VIC","Outer Regional Australia","17-25","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",3,0,0,0
2024,"03","VIC","Outer Regional Australia","17-25","Yes","Stage 1","0","1","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Outer Regional Australia","17-25","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",3,0,0,0
2024,"03","VIC","Outer Regional Australia","17-25","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Outer Regional Australia","26-39","Yes","Stage 1","0","0","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Outer Regional Australia","26-39","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",7,0,0,0
2024,"03","VIC","Outer Regional Australia","26-39","Yes","Stage 1","0","1","0","1","0","0","0","Not applicable",4,0,0,0
2024,"03","VIC","Outer Regional Australia","26-39","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",6,0,0,0
2024,"03","VIC","Outer Regional Australia","26-39","Yes","Stage 1","1","0","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Outer Regional Australia","26-39","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Outer Regional Australia","26-39","Yes","Stage 1","1","1","0","1","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Outer Regional Australia","40-64","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",5,0,0,0
2024,"03","VIC","Outer Regional Australia","40-64","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",16,0,0,0
2024,"03","VIC","Outer Regional Australia","40-64","Yes","Stage 1","1","1","0","0","0","0","0","Not applicable",8,0,0,0
2024,"03","VIC","Outer Regional Australia","65+","Yes","Stage 1","0","1","0","0","0","0","0","Not applicable",1,0,0,0
2024,"03","VIC","Remote Australia","26-39","Yes","Stage 1","1","0","0","0","0","0","0","Not applicable",2,0,0,0
2024,"03","WA","Unknown","0-16","Yes","Not applicable","0","0","0","0","0","0","0","Not applicable",0,0,0,1
2024,"03","WA","Unknown","17-25","Yes","Not applicable","0","0","0","0","0","0","0","Not applicable",0,0,0,56
2024,"03","WA","Unknown","26-39","Yes","Not applicable","0","0","0","0","0","0","0","Not applicable",0,0,0,249
2024,"03","WA","Unknown","40-64","Yes","Not applicable","0","0","0","0","0","0","0","Not applicable",0,0,0,282
2024,"03","WA","Unknown","65+","Yes","Not applicable","0","0","0","0","0","0","0","Not applicable",0,0,0,5
2024,"04","ACT","Major Cities of Australia","17-25","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",2,0,1,2
2024,"04","ACT","Major Cities of Australia","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",5,0,1,5
2024,"04","ACT","Major Cities of Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",2,0,1,2
2024,"04","ACT","Major Cities of Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",2,0,0,2
2024,"04","ACT","Major Cities of Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,0,1,1
2024,"04","ACT","Major Cities of Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2024,"04","ACT","Major Cities of Australia","40-64","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",1,0,0,1
2024,"04","ACT","Major Cities of Australia","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",2,0,0,2
2024,"04","ACT","Major Cities of Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",2,0,2,2
2024,"04","NSW","Inner Regional Australia","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",10,7,0,3
2024,"04","NSW","Inner Regional Australia","17-25","No","Stage 1","0","1","0","0","0","0","0","Not applicable",39,18,0,21
2024,"04","NSW","Inner Regional Australia","17-25","No","Stage 1","0","1","1","0","0","0","0","Not applicable",5,1,0,4
2024,"04","NSW","Inner Regional Australia","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",12,4,0,8
2024,"04","NSW","Inner Regional Australia","17-25","No","Stage 1","1","0","1","0","0","0","0","Not applicable",3,1,0,2
2024,"04","NSW","Inner Regional Australia","17-25","No","Stage 1","1","1","0","0","0","0","0","Not applicable",3,0,0,3
2024,"04","NSW","Inner Regional Australia","17-25","No","Stage 1","1","1","1","0","0","0","0","Not applicable",1,1,0,0
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",1,1,0,0
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",8,6,0,2
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","1","1","0","0","0","Not applicable",2,2,0,0
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",41,19,0,22
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",3,0,0,3
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",2,0,0,2
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",6,2,0,4
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",1,1,0,0
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","0","1","1","0","0","0","Not applicable",1,0,0,1
2024,"04","NSW","Inner Regional Australia","17-25","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",7,1,0,6
2024,"04","NSW","Inner Regional Australia","26-39","No","Stage 1","0","0","1","0","0","0","0","Not applicable",12,8,0,4
2024,"04","NSW","Inner Regional Australia","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",49,26,0,23
2024,"04","NSW","Inner Regional Australia","26-39","No","Stage 1","0","1","1","0","0","0","0","Not applicable",5,4,0,1
2024,"04","NSW","Inner Regional Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",76,16,0,60
2024,"04","NSW","Inner Regional Australia","26-39","No","Stage 1","1","0","1","0","0","0","0","Not applicable",8,4,0,4
2024,"04","NSW","Inner Regional Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",10,1,0,9
2024,"04","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",1,1,0,0
2024,"04","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",9,5,0,4
2024,"04","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","1","1","0","0","0","Not applicable",4,3,0,1
2024,"04","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",41,23,0,18
2024,"04","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",4,2,0,2
2024,"04","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",6,5,0,1
2024,"04","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","0","Not applicable",4,1,0,3
2024,"04","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",45,14,0,31
