"YEAR","MONTH","JURISDICTION","LOCATION","AGE_GROUP","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",4,2,0,2
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",51,9,0,42
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",22,3,0,19
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",3,0,0,3
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",7,3,0,4
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",42,22,0,20
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",47,9,0,38
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",32,6,0,26
2023,"Oct 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",41,19,0,22
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",58,12,0,46
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",17,4,0,13
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",15,5,0,10
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",29,12,0,17
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",39,9,0,30
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",32,9,0,23
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",31,15,0,16
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",48,10,0,38
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",35,10,0,25
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","65 and over","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","65 and over","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Inner Regional Australia","65 and over","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Inner Regional Australia","65 and over","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",13,8,0,5
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",54,22,0,32
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",4,2,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",7,2,0,5
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",17,9,0,8
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",7,4,0,3
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",46,20,0,26
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",6,2,0,4
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",8,5,0,3
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",60,28,0,32
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",3,0,0,3
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",6,2,0,4
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",19,8,0,11
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",40,18,0,22
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",6,1,0,5
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",89,10,0,79
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",15,3,0,12
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",16,7,0,9
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",11,6,0,5
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",40,15,0,25
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",5,1,0,4
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",67,9,0,58
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",4,0,0,4
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",26,3,0,23
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",4,0,0,4
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",12,6,0,6
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","1","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",43,19,0,24
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",6,2,0,4
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",64,9,0,55
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",5,0,0,5
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",28,4,0,24
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",3,0,0,3
2023,"Oct 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",3,1,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",32,11,0,21
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",96,12,0,84
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",3,2,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",8,1,0,7
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",3,1,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",17,3,0,14
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",26,11,0,15
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",69,5,0,64
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",3,1,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",25,6,0,19
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",3,1,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",4,0,0,4
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",3,1,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",30,11,0,19
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",73,9,0,64
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","1","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",29,5,0,24
2023,"Oct 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Major Cities of Australia","65 and over","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",4,1,0,3
2023,"Oct 2023","NSW","Major Cities of Australia","65 and over","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Major Cities of Australia","65 and over","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","65 and over","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","65 and over","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Major Cities of Australia","65 and over","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","65 and over","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","65 and over","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Major Cities of Australia","65 and over","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",10,4,0,6
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",4,0,0,4
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",10,4,0,6
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",3,0,0,3
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",8,4,0,4
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","1","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",3,0,0,3
2023,"Oct 2023","NSW","Outer Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",9,4,0,5
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",19,5,0,14
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",8,1,0,7
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",8,4,0,4
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",17,5,0,12
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",8,1,0,7
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",9,4,0,5
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",17,5,0,12
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",10,1,0,9
2023,"Oct 2023","NSW","Outer Regional Australia","40-64","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Oct 2023","NSW","Outer Regional Australia","40-64","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",7,3,0,4
2023,"Oct 2023","NSW","Outer Regional Australia","40-64","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",16,1,0,15
2023,"Oct 2023","NSW","Outer Regional Australia","40-64","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","40-64","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",4,2,0,2
2023,"Oct 2023","NSW","Outer Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",8,2,0,6
2023,"Oct 2023","NSW","Outer Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",4,2,0,2
2023,"Oct 2023","NSW","Outer Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Oct 2023","NSW","Outer Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",9,1,0,8
